,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_gamma,param_learning_rate,param_max_delta_step,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,params
38,0.8987603305785123,0.7337662337662337,0.9478458049886621,0.8597436155575691,0.09130442020432174,1,0.00785080591837565,0.0004530931807617619,0.0017532507578531902,5.130611730073867e-05,0.7027052113719576,0.7607479355753489,1.3367895415680754e-08,0.07249194128031733,2,10,3,58,1.272593020282286e-09,1e-09,0.1580533308174147,1.0,"{'colsample_bylevel': 0.7027052113719576, 'colsample_bytree': 0.7607479355753489, 'gamma': 1.3367895415680754e-08, 'learning_rate': 0.07249194128031733, 'max_delta_step': 2, 'max_depth': 10, 'min_child_weight': 3, 'n_estimators': 58, 'reg_alpha': 1.272593020282286e-09, 'reg_lambda': 1e-09, 'scale_pos_weight': 0.1580533308174147, 'subsample': 1.0}"
39,0.9049586776859504,0.7987012987012987,0.8503401360544218,0.8517567703614215,0.04363908971055971,1,0.013974666595458984,0.001277377699390528,0.0021015008290608725,0.00023820186408339146,0.19784567799324668,0.4689985634658661,0.03274956575686259,0.01,20,50,3,76,1e-09,1e-09,486.16558425767465,0.6417407257231591,"{'colsample_bylevel': 0.19784567799324668, 'colsample_bytree': 0.4689985634658661, 'gamma': 0.03274956575686259, 'learning_rate': 0.01, 'max_delta_step': 20, 'max_depth': 50, 'min_child_weight': 3, 'n_estimators': 76, 'reg_alpha': 1e-09, 'reg_lambda': 1e-09, 'scale_pos_weight': 486.16558425767465, 'subsample': 0.6417407257231591}"
40,0.5,0.5,0.5,0.5,0.0,1,0.009032487869262695,0.0004518115739878092,0.001680930455525716,7.840947157968581e-05,0.731370557108385,0.8261051104220016,1.5736366403531545e-08,0.17148459022264362,0,0,1,84,0.004209317543271862,15.597434489870277,0.4044039996514247,0.7213130789264779,"{'colsample_bylevel': 0.731370557108385, 'colsample_bytree': 0.8261051104220016, 'gamma': 1.5736366403531545e-08, 'learning_rate': 0.17148459022264362, 'max_delta_step': 0, 'max_depth': 0, 'min_child_weight': 1, 'n_estimators': 84, 'reg_alpha': 0.004209317543271862, 'reg_lambda': 15.597434489870277, 'scale_pos_weight': 0.4044039996514247, 'subsample': 0.7213130789264779}"
41,0.9152892561983471,0.8138528138528138,0.9319727891156463,0.8869089566763986,0.05210532562002296,1,0.010930140813191732,0.0006990604675356184,0.002118190129597982,8.73420106058175e-05,0.2082568770991642,0.526651042292102,1e-09,0.2567487903612293,6,43,0,100,6.287800742582158e-09,260.09756892221867,1.1581960100952045,0.37376892383185284,"{'colsample_bylevel': 0.2082568770991642, 'colsample_bytree': 0.526651042292102, 'gamma': 1e-09, 'learning_rate': 0.2567487903612293, 'max_delta_step': 6, 'max_depth': 43, 'min_child_weight': 0, 'n_estimators': 100, 'reg_alpha': 6.287800742582158e-09, 'reg_lambda': 260.09756892221867, 'scale_pos_weight': 1.1581960100952045, 'subsample': 0.37376892383185284}"
42,0.9318181818181818,0.8701298701298701,0.9251700680272109,0.9090909090909092,0.027682910445291156,1,0.009524901707967123,0.00066867018059032,0.0019408067067464192,0.0001100754478246189,0.48490493724859113,0.7584751083381984,3.908820658450401e-09,0.12479177384504343,5,50,2,58,1e-09,1e-09,26.87209456785542,1.0,"{'colsample_bylevel': 0.48490493724859113, 'colsample_bytree': 0.7584751083381984, 'gamma': 3.908820658450401e-09, 'learning_rate': 0.12479177384504343, 'max_delta_step': 5, 'max_depth': 50, 'min_child_weight': 2, 'n_estimators': 58, 'reg_alpha': 1e-09, 'reg_lambda': 1e-09, 'scale_pos_weight': 26.87209456785542, 'subsample': 1.0}"
43,0.9152892561983471,0.8333333333333334,0.909297052154195,0.8860196650894325,0.03733505000136612,1,0.012614965438842773,0.0007992416903944863,0.0020334720611572266,0.0001681905217450019,0.8128473012948749,0.5674770068815421,1e-09,0.16284814751780882,17,44,0,99,1e-09,19.208991983917887,8.476837980786684,0.4887067159896698,"{'colsample_bylevel': 0.8128473012948749, 'colsample_bytree': 0.5674770068815421, 'gamma': 1e-09, 'learning_rate': 0.16284814751780882, 'max_delta_step': 17, 'max_depth': 44, 'min_child_weight': 0, 'n_estimators': 99, 'reg_alpha': 1e-09, 'reg_lambda': 19.208991983917887, 'scale_pos_weight': 8.476837980786684, 'subsample': 0.4887067159896698}"
44,0.9400826446280991,0.8203463203463204,0.9387755102040816,0.8997449578844926,0.056145849661231095,1,0.010282595952351889,0.0008350539475656637,0.0018360614776611328,7.98556328725838e-05,0.7406451598720166,0.5378518192662417,1.6698573410537877e-06,0.1267035509268471,9,33,1,74,0.002196815170234288,1.5445011416213103e-06,6.122212821411268,0.47250480637406184,"{'colsample_bylevel': 0.7406451598720166, 'colsample_bytree': 0.5378518192662417, 'gamma': 1.6698573410537877e-06, 'learning_rate': 0.1267035509268471, 'max_delta_step': 9, 'max_depth': 33, 'min_child_weight': 1, 'n_estimators': 74, 'reg_alpha': 0.002196815170234288, 'reg_lambda': 1.5445011416213103e-06, 'scale_pos_weight': 6.122212821411268, 'subsample': 0.47250480637406184}"
45,0.9359504132231404,0.8333333333333335,0.9251700680272108,0.8982348400953054,0.04610272900295068,1,0.012289603551228842,0.0011391819068114486,0.0021124680836995444,1.5132016489622017e-05,0.10314070299840204,1.0,1.2386192117781802e-06,0.04075381134747686,20,48,0,52,1e-09,14.491920688787577,2.3209292541203417,0.9342532279181058,"{'colsample_bylevel': 0.10314070299840204, 'colsample_bytree': 1.0, 'gamma': 1.2386192117781802e-06, 'learning_rate': 0.04075381134747686, 'max_delta_step': 20, 'max_depth': 48, 'min_child_weight': 0, 'n_estimators': 52, 'reg_alpha': 1e-09, 'reg_lambda': 14.491920688787577, 'scale_pos_weight': 2.3209292541203417, 'subsample': 0.9342532279181058}"
46,0.9338842975206612,0.854978354978355,0.9229024943310657,0.904006845867311,0.03495691045986471,1,0.01264031728108724,0.0019195345221175014,0.0025801658630371094,0.00010616259341209925,0.7902741934665761,0.7319629651329793,1e-09,0.31356000509828497,0,2,1,89,1e-09,1e-09,46.59141481422195,1.0,"{'colsample_bylevel': 0.7902741934665761, 'colsample_bytree': 0.7319629651329793, 'gamma': 1e-09, 'learning_rate': 0.31356000509828497, 'max_delta_step': 0, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 89, 'reg_alpha': 1e-09, 'reg_lambda': 1e-09, 'scale_pos_weight': 46.59141481422195, 'subsample': 1.0}"
47,0.9462809917355371,0.8225108225108224,0.9229024943310657,0.8974126648545252,0.05381622510278552,1,0.011244773864746094,0.0005988784586101626,0.0018409093221028645,6.183621783540062e-05,0.01,0.01,0.49999999999999994,0.8591679045058392,0,50,4,100,1e-09,1e-09,499.99999999999994,1.0,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.01, 'gamma': 0.49999999999999994, 'learning_rate': 0.8591679045058392, 'max_delta_step': 0, 'max_depth': 50, 'min_child_weight': 4, 'n_estimators': 100, 'reg_alpha': 1e-09, 'reg_lambda': 1e-09, 'scale_pos_weight': 499.99999999999994, 'subsample': 1.0}"
